fact_id,city_id,time_id,observed_at,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
9711,5,1947,2026-07-17 02:00:00+00:00,2,149.83,0.0,7.35,54.83,1.0,15.53,16.5,0.88
9712,1,1948,2026-07-17 03:00:00+00:00,2,257.66,0.0,2.01,34.32,0.24,12.71,16.76,0.91
9713,2,1948,2026-07-17 03:00:00+00:00,2,106.83,0.0,11.74,72.6,5.56,5.19,9.71,1.44
9714,3,1948,2026-07-17 03:00:00+00:00,1,105.81,0.43,6.88,38.08,2.76,1.59,2.19,0.34
9715,4,1948,2026-07-17 03:00:00+00:00,1,99.55,0.0,2.38,29.4,0.07,4.94,5.45,1.93
9716,5,1948,2026-07-17 03:00:00+00:00,2,149.54,0.0,6.79,47.0,0.8,15.14,16.14,0.75
9717,1,1949,2026-07-17 04:00:00+00:00,2,270.62,0.01,2.22,34.08,0.34,13.27,17.79,1.13
9718,2,1949,2026-07-17 04:00:00+00:00,2,109.13,0.0,13.14,68.18,6.17,5.47,10.25,1.49
9719,3,1949,2026-07-17 04:00:00+00:00,1,103.02,1.44,6.9,43.25,2.92,1.09,1.64,0.29
9720,4,1949,2026-07-17 04:00:00+00:00,1,99.72,0.0,2.68,25.44,0.09,5.0,5.56,2.16
9721,5,1949,2026-07-17 04:00:00+00:00,2,144.55,0.0,5.98,39.04,0.59,14.43,15.43,0.59
9722,1,1950,2026-07-17 05:00:00+00:00,2,287.11,0.21,2.17,35.03,0.45,13.93,19.16,1.42
9723,2,1950,2026-07-17 05:00:00+00:00,2,111.36,0.01,15.45,61.37,6.91,5.82,10.92,1.42
9724,3,1950,2026-07-17 05:00:00+00:00,1,102.1,2.38,6.2,45.28,3.11,0.93,1.51,0.31
9725,4,1950,2026-07-17 05:00:00+00:00,1,102.04,0.02,3.75,21.85,0.12,5.13,5.8,1.95
9726,5,1950,2026-07-17 05:00:00+00:00,2,139.18,0.0,5.0,32.48,0.44,14.09,15.08,0.49
9727,1,1951,2026-07-17 06:00:00+00:00,2,290.87,0.31,1.59,41.15,0.5,14.74,20.25,1.81
9728,2,1951,2026-07-17 06:00:00+00:00,1,113.23,0.63,17.31,56.0,7.65,6.19,11.37,1.34
9729,3,1951,2026-07-17 06:00:00+00:00,1,102.37,2.81,5.52,46.91,3.24,0.93,1.53,0.32
9730,4,1951,2026-07-17 06:00:00+00:00,1,105.78,0.33,5.3,19.55,0.14,5.28,6.07,1.8
9731,5,1951,2026-07-17 06:00:00+00:00,2,132.83,0.0,4.12,26.1,0.32,13.97,14.92,0.46
9732,1,1952,2026-07-17 07:00:00+00:00,1,150.95,0.08,0.39,59.01,0.4,7.16,10.16,1.15
9733,2,1952,2026-07-17 07:00:00+00:00,1,114.89,2.88,16.47,54.24,8.49,6.61,11.92,1.29
9734,3,1952,2026-07-17 07:00:00+00:00,1,103.05,2.5,4.58,52.12,3.07,1.01,1.59,0.29
9735,4,1952,2026-07-17 07:00:00+00:00,1,109.8,0.61,5.19,29.73,0.17,5.35,6.17,2.04
9736,5,1952,2026-07-17 07:00:00+00:00,2,123.29,0.0,3.47,22.5,0.28,13.4,14.26,0.46
9737,1,1953,2026-07-17 08:00:00+00:00,2,136.08,0.04,0.2,60.11,0.38,6.63,9.25,1.08
9738,2,1953,2026-07-17 08:00:00+00:00,1,116.96,5.17,16.32,52.78,9.44,7.15,12.57,1.28
9739,3,1953,2026-07-17 08:00:00+00:00,1,101.81,1.92,3.63,57.92,2.84,1.23,1.8,0.25
9740,4,1953,2026-07-17 08:00:00+00:00,1,111.11,1.07,4.71,33.74,0.19,5.48,6.36,2.77
9741,5,1953,2026-07-17 08:00:00+00:00,2,117.84,0.0,3.21,23.48,0.37,12.58,13.35,0.54
9742,1,1954,2026-07-17 09:00:00+00:00,1,129.25,0.03,0.14,59.49,0.37,6.49,8.93,0.97
9743,2,1954,2026-07-17 09:00:00+00:00,1,119.22,7.38,16.86,51.52,10.54,7.85,13.29,1.32
9744,3,1954,2026-07-17 09:00:00+00:00,2,100.57,1.22,2.6,63.67,2.58,1.7,2.26,0.2
9745,4,1954,2026-07-17 09:00:00+00:00,1,111.44,1.29,4.06,39.03,0.21,5.78,6.7,3.58
9746,5,1954,2026-07-17 09:00:00+00:00,2,129.59,0.0,3.34,28.58,0.58,12.14,12.81,0.74
9747,1,1955,2026-07-17 10:00:00+00:00,2,114.77,0.03,0.1,60.89,0.31,5.69,7.73,0.72
9748,2,1955,2026-07-17 10:00:00+00:00,1,121.19,8.98,17.96,51.74,11.91,8.73,14.02,1.35
9749,3,1955,2026-07-17 10:00:00+00:00,2,99.68,0.54,1.43,70.96,2.16,2.35,2.88,0.16
9750,4,1955,2026-07-17 10:00:00+00:00,2,108.58,0.34,2.06,80.81,0.39,5.72,6.53,3.31
9751,5,1955,2026-07-17 10:00:00+00:00,2,225.49,0.0,3.68,52.2,1.48,16.69,17.33,1.56
9752,1,1956,2026-07-17 11:00:00+00:00,2,108.6,0.02,0.11,61.32,0.3,5.54,7.39,0.65
9753,2,1956,2026-07-17 11:00:00+00:00,2,123.07,10.34,19.38,53.25,13.62,10.19,15.24,1.24
9754,3,1956,2026-07-17 11:00:00+00:00,2,97.87,0.19,0.66,75.41,1.73,2.68,3.15,0.12
9755,4,1956,2026-07-17 11:00:00+00:00,2,104.68,0.15,1.15,93.32,0.34,5.37,5.99,2.98
9756,5,1956,2026-07-17 11:00:00+00:00,3,346.94,0.01,4.48,62.43,1.97,26.93,27.57,2.33
9757,1,1957,2026-07-17 12:00:00+00:00,2,107.68,0.02,0.12,61.07,0.3,5.65,7.48,0.65
9758,2,1957,2026-07-17 12:00:00+00:00,2,125.39,11.7,21.54,54.33,15.58,12.53,17.39,1.03
9759,3,1957,2026-07-17 12:00:00+00:00,2,96.6,0.12,0.44,76.17,1.51,2.63,3.04,0.11
9760,4,1957,2026-07-17 12:00:00+00:00,2,102.1,0.11,0.82,97.38,0.31,5.22,5.75,2.75
9761,5,1957,2026-07-17 12:00:00+00:00,3,441.0,0.18,5.69,65.21,2.15,37.86,38.5,2.78
9762,1,1958,2026-07-17 13:00:00+00:00,1,121.19,0.05,0.33,58.21,0.37,6.43,8.6,0.94
9763,2,1958,2026-07-17 13:00:00+00:00,2,128.16,13.0,24.86,53.32,17.61,15.34,20.11,0.86
9764,3,1958,2026-07-17 13:00:00+00:00,2,97.5,0.11,0.45,77.11,1.41,2.49,2.86,0.12
9765,4,1958,2026-07-17 13:00:00+00:00,3,99.8,0.07,0.59,100.89,0.22,4.26,4.63,2.38
9766,5,1958,2026-07-17 13:00:00+00:00,3,499.02,0.56,5.87,71.14,2.29,47.01,47.65,2.93
9767,1,1959,2026-07-17 14:00:00+00:00,1,146.11,0.06,0.8,53.33,0.46,7.82,10.55,1.38
9768,2,1959,2026-07-17 14:00:00+00:00,2,130.27,13.8,27.89,51.73,18.7,17.6,22.56,0.71
9769,3,1959,2026-07-17 14:00:00+00:00,2,98.0,0.12,0.53,77.24,1.42,2.4,2.75,0.13
9770,4,1959,2026-07-17 14:00:00+00:00,3,97.31,0.06,0.52,101.29,0.15,3.54,3.81,2.05
9771,5,1959,2026-07-17 14:00:00+00:00,4,527.72,0.65,5.1,85.54,2.43,53.79,54.45,2.88
9772,1,1960,2026-07-17 15:00:00+00:00,1,172.03,0.0,1.4,48.9,0.51,9.17,12.48,1.76
9773,2,1960,2026-07-17 15:00:00+00:00,2,130.56,12.78,28.42,55.21,17.72,18.83,24.42,0.64
9774,3,1960,2026-07-17 15:00:00+00:00,2,98.86,0.12,0.66,76.91,1.5,2.38,2.73,0.16
9775,4,1960,2026-07-17 15:00:00+00:00,3,96.22,0.05,0.56,101.68,0.13,3.33,3.56,1.94
9776,5,1960,2026-07-17 15:00:00+00:00,4,537.67,0.49,3.96,106.55,2.54,59.04,59.71,2.75
9777,1,1961,2026-07-17 16:00:00+00:00,2,202.5,0.0,1.9,44.09,0.58,10.81,14.84,2.13
9778,2,1961,2026-07-17 16:00:00+00:00,2,127.73,8.76,26.04,67.79,14.07,19.06,25.55,0.59
9779,3,1961,2026-07-17 16:00:00+00:00,2,100.55,0.12,0.98,72.93,1.56,2.41,2.77,0.21
9780,4,1961,2026-07-17 16:00:00+00:00,3,96.49,0.06,0.91,100.21,0.13,3.28,3.5,2.04
9781,5,1961,2026-07-17 16:00:00+00:00,4,550.11,0.27,2.56,137.08,2.5,67.18,67.67,3.52
9782,1,1962,2026-07-17 17:00:00+00:00,2,241.36,0.0,2.4,39.71,0.64,13.06,17.94,2.32
9783,2,1962,2026-07-17 17:00:00+00:00,2,122.24,4.58,22.2,84.15,10.99,18.04,25.09,0.48
9784,3,1962,2026-07-17 17:00:00+00:00,2,102.72,0.08,1.48,65.85,1.52,2.42,2.79,0.28
9785,4,1962,2026-07-17 17:00:00+00:00,2,96.55,0.07,1.37,96.72,0.14,3.26,3.49,2.3
9786,5,1962,2026-07-17 17:00:00+00:00,4,559.14,0.21,2.06,151.99,2.24,70.65,71.04,4.04
9787,1,1963,2026-07-17 18:00:00+00:00,2,276.22,0.0,2.77,35.92,0.64,15.26,20.77,2.41
9788,2,1963,2026-07-17 18:00:00+00:00,2,116.77,2.09,18.73,96.43,9.17,15.47,22.54,0.44
9789,3,1963,2026-07-17 18:00:00+00:00,1,104.47,0.01,2.08,59.12,1.45,2.36,2.73,0.33
9790,4,1963,2026-07-17 18:00:00+00:00,2,96.61,0.06,1.63,94.26,0.15,3.17,3.46,2.6
9791,5,1963,2026-07-17 18:00:00+00:00,4,563.26,0.19,2.01,161.77,2.14,72.16,72.54,4.11
9792,1,1964,2026-07-17 19:00:00+00:00,2,297.23,0.0,2.96,32.79,0.61,16.61,22.16,2.4
9793,2,1964,2026-07-17 19:00:00+00:00,3,111.62,0.6,15.14,104.38,7.49,11.85,17.9,0.51
9794,3,1964,2026-07-17 19:00:00+00:00,1,105.46,0.0,2.84,51.55,1.36,2.33,2.73,0.33
9795,4,1964,2026-07-17 19:00:00+00:00,2,95.92,0.03,1.95,90.18,0.16,3.1,3.46,3.15
9796,5,1964,2026-07-17 19:00:00+00:00,4,591.23,0.19,2.07,165.58,1.82,73.38,73.73,4.64
9797,1,1965,2026-07-17 20:00:00+00:00,2,314.19,0.0,3.1,30.3,0.53,17.68,23.34,2.2
9798,2,1965,2026-07-17 20:00:00+00:00,3,109.53,0.06,14.2,104.6,6.85,10.15,15.52,0.55
9799,3,1965,2026-07-17 20:00:00+00:00,1,108.83,0.0,4.19,43.55,1.34,2.44,2.92,0.29
9800,4,1965,2026-07-17 20:00:00+00:00,2,96.41,0.0,2.34,83.54,0.18,3.14,3.61,3.76
9801,5,1965,2026-07-17 20:00:00+00:00,4,601.1,0.2,2.41,160.86,1.48,71.71,72.04,4.81
9802,1,1966,2026-07-17 21:00:00+00:00,2,312.79,0.0,3.02,28.42,0.39,17.65,23.07,1.79
9803,2,1966,2026-07-17 21:00:00+00:00,3,108.34,0.0,13.23,102.96,6.62,9.38,14.3,0.58
9804,3,1966,2026-07-17 21:00:00+00:00,1,112.77,0.0,6.14,35.94,1.46,2.64,3.26,0.24
9805,4,1966,2026-07-17 21:00:00+00:00,2,96.91,0.0,2.69,77.17,0.2,3.24,3.84,4.08
9806,5,1966,2026-07-17 21:00:00+00:00,4,597.22,0.22,3.21,158.5,1.36,70.37,70.7,4.74
9807,1,1967,2026-07-17 22:00:00+00:00,2,301.69,0.0,2.78,27.37,0.29,16.76,21.71,1.48
9808,2,1967,2026-07-17 22:00:00+00:00,2,107.24,0.0,13.5,99.92,6.64,8.9,13.49,0.6
9809,3,1967,2026-07-17 22:00:00+00:00,1,114.59,0.0,7.59,27.64,1.3,2.86,3.6,0.18
9810,4,1967,2026-07-17 22:00:00+00:00,2,96.7,0.0,2.88,71.51,0.23,3.36,4.12,3.91
9811,5,1967,2026-07-17 22:00:00+00:00,4,601.14,0.28,5.36,147.18,1.28,70.76,71.12,4.34
9812,1,1968,2026-07-17 23:00:00+00:00,2,295.48,0.0,2.6,27.1,0.29,16.2,20.89,1.42
9813,2,1968,2026-07-17 23:00:00+00:00,2,106.87,0.0,14.72,94.64,6.87,8.45,12.77,0.64
9814,3,1968,2026-07-17 23:00:00+00:00,1,115.02,0.0,8.02,20.33,0.98,3.08,3.92,0.17
9815,4,1968,2026-07-17 23:00:00+00:00,2,97.65,0.0,2.6,70.0,0.28,3.53,4.48,3.78
9816,5,1968,2026-07-17 23:00:00+00:00,4,600.53,0.23,7.59,123.75,1.17,71.81,72.21,3.63
9817,1,1969,2026-07-18 00:00:00+00:00,2,291.52,0.0,2.47,27.67,0.32,15.84,20.36,1.58
9818,2,1969,2026-07-18 00:00:00+00:00,2,107.05,0.0,16.16,87.25,7.03,7.78,11.67,0.82
9819,3,1969,2026-07-18 00:00:00+00:00,1,114.99,0.0,8.03,15.34,0.8,3.32,4.25,0.18
9820,4,1969,2026-07-18 00:00:00+00:00,2,98.86,0.0,2.2,71.3,0.35,3.72,4.91,3.71
9821,5,1969,2026-07-18 00:00:00+00:00,4,594.38,0.06,8.68,102.88,1.07,72.17,72.61,3.13
9822,1,1970,2026-07-18 01:00:00+00:00,2,284.65,0.0,2.36,29.16,0.37,15.41,19.84,1.87
9823,2,1970,2026-07-18 01:00:00+00:00,2,108.03,0.0,17.75,78.91,7.22,7.15,10.58,1.06
9824,3,1970,2026-07-18 01:00:00+00:00,1,113.38,0.01,7.64,12.04,0.74,3.52,4.52,0.18
9825,4,1970,2026-07-18 01:00:00+00:00,2,98.47,0.0,1.97,66.94,0.36,3.91,5.3,3.46
9826,5,1970,2026-07-18 01:00:00+00:00,4,581.8,0.0,8.3,88.41,0.99,71.82,72.31,2.74
9827,1,1971,2026-07-18 02:00:00+00:00,2,281.79,0.0,2.27,29.89,0.39,15.2,19.53,2.04
9828,2,1971,2026-07-18 02:00:00+00:00,2,109.54,0.0,19.96,69.99,7.67,7.26,10.66,1.16
9829,3,1971,2026-07-18 02:00:00+00:00,1,113.63,0.03,7.26,10.31,0.8,3.71,4.79,0.17
9830,4,1971,2026-07-18 02:00:00+00:00,1,97.98,0.0,1.92,56.4,0.28,4.1,5.58,2.95
9831,5,1971,2026-07-18 02:00:00+00:00,4,577.3,0.0,7.61,80.75,0.97,72.26,72.88,2.51
9832,1,1972,2026-07-18 03:00:00+00:00,2,280.03,0.0,2.21,30.31,0.4,15.06,19.33,2.01
9833,2,1972,2026-07-18 03:00:00+00:00,2,110.96,0.0,22.06,61.43,8.13,8.36,12.26,1.0
9834,3,1972,2026-07-18 03:00:00+00:00,1,115.34,1.0,5.89,10.56,0.92,3.88,5.03,0.15
9835,4,1972,2026-07-18 03:00:00+00:00,1,97.22,0.0,1.93,46.71,0.21,4.24,5.79,2.5
9836,5,1972,2026-07-18 03:00:00+00:00,4,572.02,0.0,7.07,76.84,0.99,72.13,73.05,2.21
9837,1,1973,2026-07-18 04:00:00+00:00,2,281.09,0.0,2.24,31.8,0.43,14.85,19.38,1.83
9838,2,1973,2026-07-18 04:00:00+00:00,1,111.09,0.0,21.56,56.23,8.05,9.93,14.42,0.7
9839,3,1973,2026-07-18 04:00:00+00:00,1,118.32,2.72,4.0,11.57,0.97,4.03,5.23,0.16
9840,4,1973,2026-07-18 04:00:00+00:00,1,96.53,0.0,2.09,38.21,0.18,4.31,5.9,2.37
9841,5,1973,2026-07-18 04:00:00+00:00,4,544.54,0.0,5.76,81.94,1.18,67.69,69.26,1.92
9842,1,1974,2026-07-18 05:00:00+00:00,2,286.01,0.09,2.22,32.36,0.46,14.73,19.61,1.83
9843,2,1974,2026-07-18 05:00:00+00:00,2,111.01,0.01,19.07,55.23,7.62,11.08,16.36,0.46
9844,3,1974,2026-07-18 05:00:00+00:00,1,120.26,3.69,3.18,12.88,1.08,4.2,5.48,0.23
9845,4,1974,2026-07-18 05:00:00+00:00,1,98.91,0.01,2.87,31.94,0.21,4.48,6.17,2.21
9846,5,1974,2026-07-18 05:00:00+00:00,4,501.82,0.0,4.76,79.59,1.22,61.48,63.93,1.42
9847,1,1975,2026-07-18 06:00:00+00:00,2,281.26,0.2,1.75,35.15,0.43,14.46,19.24,1.7
9848,2,1975,2026-07-18 06:00:00+00:00,2,110.21,0.49,15.72,57.71,7.0,11.27,17.28,0.39
9849,3,1975,2026-07-18 06:00:00+00:00,1,120.73,3.67,3.39,18.37,1.57,4.62,6.05,0.3
9850,4,1975,2026-07-18 06:00:00+00:00,1,103.89,0.42,3.9,28.56,0.29,4.76,6.63,2.27
9851,5,1975,2026-07-18 06:00:00+00:00,4,440.94,0.0,4.01,74.97,1.21,53.58,56.83,0.95
9852,1,1976,2026-07-18 07:00:00+00:00,1,156.6,0.06,0.43,51.98,0.37,7.63,10.21,0.94
9853,2,1976,2026-07-18 07:00:00+00:00,2,108.91,1.19,10.78,65.18,5.94,10.47,16.98,0.45
9854,3,1976,2026-07-18 07:00:00+00:00,1,117.9,2.99,6.79,58.36,5.81,5.48,6.73,0.01
9855,4,1976,2026-07-18 07:00:00+00:00,1,111.85,1.04,3.98,35.88,0.46,5.11,7.19,2.81
9856,5,1976,2026-07-18 07:00:00+00:00,3,370.74,0.0,3.52,67.93,1.12,45.53,49.14,0.58
9857,1,1977,2026-07-18 08:00:00+00:00,1,139.73,0.04,0.22,54.89,0.36,6.96,9.25,0.88
9858,2,1977,2026-07-18 08:00:00+00:00,2,109.06,1.56,8.09,71.71,5.21,9.79,16.81,0.54
9859,3,1977,2026-07-18 08:00:00+00:00,2,113.58,2.38,5.72,67.59,4.8,5.14,6.15,0.0
9860,4,1977,2026-07-18 08:00:00+00:00,1,116.09,1.35,3.73,41.55,0.56,5.47,7.63,3.4
9861,5,1977,2026-07-18 08:00:00+00:00,3,311.49,0.0,3.19,58.64,0.96,39.6,43.15,0.38
9862,1,1978,2026-07-18 09:00:00+00:00,1,136.36,0.03,0.16,55.53,0.36,6.97,9.16,0.88
9863,2,1978,2026-07-18 09:00:00+00:00,2,110.11,1.57,6.38,78.01,4.64,9.27,16.86,0.63
9864,3,1978,2026-07-18 09:00:00+00:00,2,113.62,2.05,5.25,74.79,4.65,5.78,6.79,0.0
9865,4,1978,2026-07-18 09:00:00+00:00,1,117.26,1.12,3.26,52.76,0.65,6.28,8.44,3.76
9866,5,1978,2026-07-18 09:00:00+00:00,3,262.27,0.0,3.04,50.06,0.81,34.9,38.2,0.3
9867,1,1979,2026-07-18 10:00:00+00:00,1,124.72,0.03,0.12,58.6,0.31,6.52,8.41,0.74
9868,2,1979,2026-07-18 10:00:00+00:00,2,111.58,1.52,5.57,83.89,4.45,8.86,16.97,0.66
9869,3,1979,2026-07-18 10:00:00+00:00,2,114.61,1.5,4.33,85.01,4.22,6.25,7.23,0.0
9870,4,1979,2026-07-18 10:00:00+00:00,3,106.48,0.19,1.05,103.41,0.63,5.11,6.76,2.83
9871,5,1979,2026-07-18 10:00:00+00:00,3,223.17,0.0,3.1,42.56,0.71,31.04,34.0,0.28
9872,1,1980,2026-07-18 11:00:00+00:00,1,116.57,0.03,0.11,59.19,0.27,6.18,7.86,0.65
9873,2,1980,2026-07-18 11:00:00+00:00,2,112.81,1.5,5.37,90.27,4.7,8.75,17.15,0.66
9874,3,1980,2026-07-18 11:00:00+00:00,2,113.11,0.87,3.03,95.37,3.53,6.35,7.25,0.0
9875,4,1980,2026-07-18 11:00:00+00:00,3,98.86,0.08,0.5,109.93,0.44,4.13,5.37,2.13
9876,5,1980,2026-07-18 11:00:00+00:00,3,194.85,0.01,3.77,37.09,0.7,27.45,30.04,0.31
9877,1,1981,2026-07-18 12:00:00+00:00,1,114.18,0.02,0.13,58.55,0.26,6.16,7.78,0.63
9878,2,1981,2026-07-18 12:00:00+00:00,2,113.77,1.42,5.27,97.28,5.18,8.88,17.2,0.67
9879,3,1981,2026-07-18 12:00:00+00:00,3,113.2,0.53,2.29,104.11,3.3,6.87,7.78,0.0
9880,4,1981,2026-07-18 12:00:00+00:00,3,96.63,0.06,0.44,109.73,0.38,3.93,5.01,1.92
9881,5,1981,2026-07-18 12:00:00+00:00,2,175.97,0.18,4.73,34.94,0.78,23.83,26.04,0.4
9882,1,1982,2026-07-18 13:00:00+00:00,1,121.19,0.03,0.29,55.64,0.29,6.55,8.35,0.8
9883,2,1982,2026-07-18 13:00:00+00:00,3,114.85,1.42,5.59,104.31,6.21,9.39,17.49,0.67
9884,3,1982,2026-07-18 13:00:00+00:00,3,115.77,0.38,1.99,110.96,3.3,7.55,8.49,0.0
9885,4,1982,2026-07-18 13:00:00+00:00,3,96.14,0.06,0.44,110.38,0.34,3.89,4.89,1.83
9886,5,1982,2026-07-18 13:00:00+00:00,2,161.59,0.48,4.67,37.97,0.94,20.25,22.13,0.59
9887,1,1983,2026-07-18 14:00:00+00:00,1,134.44,0.02,0.61,51.01,0.33,7.25,9.39,1.07
9888,2,1983,2026-07-18 14:00:00+00:00,3,115.87,1.5,6.37,110.51,7.51,10.39,18.3,0.58
9889,3,1983,2026-07-18 14:00:00+00:00,3,117.83,0.3,1.91,114.08,3.31,8.14,9.12,0.0
9890,4,1983,2026-07-18 14:00:00+00:00,3,95.04,0.06,0.44,110.66,0.32,3.8,4.73,1.75
9891,5,1983,2026-07-18 14:00:00+00:00,2,153.12,0.57,4.3,40.09,1.0,18.0,19.66,0.83
9892,1,1984,2026-07-18 15:00:00+00:00,1,147.92,0.0,0.94,47.24,0.36,7.88,10.39,1.31
9893,2,1984,2026-07-18 15:00:00+00:00,3,116.98,1.65,7.77,114.52,8.94,11.49,19.21,0.47
9894,3,1984,2026-07-18 15:00:00+00:00,3,119.37,0.23,1.91,115.24,3.26,8.53,9.53,0.0
9895,4,1984,2026-07-18 15:00:00+00:00,3,94.12,0.07,0.47,111.54,0.3,3.7,4.58,1.69
9896,5,1984,2026-07-18 15:00:00+00:00,2,147.51,0.51,3.62,46.49,1.02,16.59,18.09,1.05
9897,1,1985,2026-07-18 16:00:00+00:00,1,167.29,0.0,1.29,42.93,0.44,8.81,11.85,1.72
9898,2,1985,2026-07-18 16:00:00+00:00,3,118.61,1.51,10.91,113.88,10.66,12.43,20.0,0.4
9899,3,1985,2026-07-18 16:00:00+00:00,2,121.05,0.19,2.28,96.08,2.58,8.92,9.92,0.13
9900,4,1985,2026-07-18 16:00:00+00:00,3,94.0,0.07,0.53,113.74,0.3,3.64,4.5,1.68
9901,5,1985,2026-07-18 16:00:00+00:00,2,133.67,0.12,1.84,84.68,1.22,12.51,13.49,0.98
9902,1,1986,2026-07-18 17:00:00+00:00,2,196.97,0.0,1.69,39.0,0.56,10.36,14.08,2.3
9903,2,1986,2026-07-18 17:00:00+00:00,3,120.39,1.67,13.85,111.09,12.04,12.93,20.38,0.39
9904,3,1986,2026-07-18 17:00:00+00:00,2,122.34,0.11,2.9,76.25,2.0,9.22,10.22,0.43
9905,4,1986,2026-07-18 17:00:00+00:00,3,93.89,0.06,0.57,115.61,0.31,3.61,4.46,1.71
9906,5,1986,2026-07-18 17:00:00+00:00,2,127.64,0.06,1.22,94.55,0.96,8.99,9.65,0.79
9907,1,1987,2026-07-18 18:00:00+00:00,2,223.87,0.0,2.01,36.04,0.66,11.9,16.21,2.82
9908,2,1987,2026-07-18 18:00:00+00:00,3,122.17,1.61,16.45,108.0,12.8,13.04,20.37,0.43
9909,3,1987,2026-07-18 18:00:00+00:00,2,123.55,0.01,3.48,70.68,1.96,9.43,10.42,0.77
9910,4,1987,2026-07-18 18:00:00+00:00,3,93.78,0.04,0.63,117.03,0.33,3.6,4.44,1.75
9911,5,1987,2026-07-18 18:00:00+00:00,2,126.26,0.06,1.11,96.36,0.9,7.38,7.91,0.66
9912,1,1988,2026-07-18 19:00:00+00:00,2,247.13,0.0,2.26,33.48,0.73,13.36,18.02,3.24
9913,2,1988,2026-07-18 19:00:00+00:00,3,123.18,0.84,18.91,103.94,12.64,12.63,20.15,0.47
9914,3,1988,2026-07-18 19:00:00+00:00,2,124.07,0.0,3.72,67.96,1.95,9.46,10.42,1.09
9915,4,1988,2026-07-18 19:00:00+00:00,3,94.21,0.02,0.94,113.16,0.37,3.72,4.55,2.12
9916,5,1988,2026-07-18 19:00:00+00:00,2,128.32,0.06,1.2,98.42,1.02,6.77,7.17,0.54
9917,1,1989,2026-07-18 20:00:00+00:00,2,262.85,0.0,2.42,31.55,0.73,14.46,19.12,3.31
9918,2,1989,2026-07-18 20:00:00+00:00,2,121.98,0.09,18.99,98.37,11.15,11.38,19.08,0.51
9919,3,1989,2026-07-18 20:00:00+00:00,1,122.75,0.0,3.48,58.29,1.59,9.53,10.46,1.12
9920,4,1989,2026-07-18 20:00:00+00:00,3,95.45,0.0,1.34,106.03,0.41,3.99,4.82,2.72
9921,5,1989,2026-07-18 20:00:00+00:00,2,130.05,0.05,1.49,97.89,1.05,6.39,6.66,0.44
9922,1,1990,2026-07-18 21:00:00+00:00,2,262.65,0.0,2.38,30.34,0.6,14.64,18.81,2.81
9923,2,1990,2026-07-18 21:00:00+00:00,2,118.49,0.0,15.55,93.34,9.01,9.29,16.27,0.54
9924,3,1990,2026-07-18 21:00:00+00:00,1,119.53,0.0,2.89,44.45,1.01,9.47,10.36,0.8
9925,4,1990,2026-07-18 21:00:00+00:00,3,97.22,0.0,1.63,101.09,0.46,4.3,5.15,3.24
9926,5,1990,2026-07-18 21:00:00+00:00,2,131.52,0.04,1.94,96.25,0.97,5.55,5.72,0.37
9927,1,1991,2026-07-18 22:00:00+00:00,2,254.29,0.0,2.24,29.66,0.48,14.33,17.98,2.32
9928,2,1991,2026-07-18 22:00:00+00:00,2,112.55,0.0,8.32,93.02,5.24,5.96,11.34,0.65
9929,3,1991,2026-07-18 22:00:00+00:00,1,114.26,0.0,2.33,32.8,0.54,9.26,10.09,0.42
9930,4,1991,2026-07-18 22:00:00+00:00,2,98.44,0.0,1.82,96.44,0.52,4.55,5.48,3.6
9931,5,1991,2026-07-18 22:00:00+00:00,2,132.35,0.04,2.45,91.67,0.79,4.78,4.9,0.37
9932,1,1992,2026-07-18 23:00:00+00:00,2,253.3,0.0,2.18,28.66,0.4,14.47,17.86,2.05
9933,2,1992,2026-07-18 23:00:00+00:00,2,109.44,0.0,5.88,87.06,3.76,3.93,8.16,0.67
9934,3,1992,2026-07-18 23:00:00+00:00,1,110.79,0.0,2.04,27.23,0.38,9.11,9.82,0.33
9935,4,1992,2026-07-18 23:00:00+00:00,2,102.1,0.0,1.94,93.84,0.61,4.81,5.94,3.85
9936,5,1992,2026-07-18 23:00:00+00:00,2,134.08,0.03,2.88,85.75,0.73,4.41,4.52,0.41
9937,1,1993,2026-07-19 00:00:00+00:00,2,253.99,0.0,2.12,27.69,0.33,14.72,17.98,1.79
9938,2,1993,2026-07-19 00:00:00+00:00,2,107.61,0.0,4.87,80.93,3.05,2.65,5.93,0.67
9939,3,1993,2026-07-19 00:00:00+00:00,1,107.84,0.0,1.88,24.05,0.3,8.93,9.5,0.28
9940,4,1993,2026-07-19 00:00:00+00:00,2,107.22,0.0,2.07,92.82,0.76,4.98,6.45,3.99
9941,5,1993,2026-07-19 00:00:00+00:00,2,135.03,0.01,3.07,79.64,0.74,4.35,4.46,0.42
9942,1,1994,2026-07-19 01:00:00+00:00,2,251.67,0.0,2.05,26.77,0.27,14.63,17.79,1.5
9943,2,1994,2026-07-19 01:00:00+00:00,2,106.63,0.0,4.16,76.47,2.48,1.96,4.49,0.73
9944,3,1994,2026-07-19 01:00:00+00:00,1,103.75,0.01,1.75,21.21,0.25,8.61,9.1,0.23
9945,4,1994,2026-07-19 01:00:00+00:00,2,111.76,0.0,2.17,92.96,0.93,4.88,6.8,3.86
9946,5,1994,2026-07-19 01:00:00+00:00,2,134.38,0.0,3.02,73.24,0.75,4.5,4.62,0.37
